artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,H_or_N
Shayne Ward,That's My Goal,spotify:track:2ACOWPLUe4A4KuQ5ioD2od,0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,audio_features,2ACOWPLUe4A4KuQ5ioD2od,spotify:track:2ACOWPLUe4A4KuQ5ioD2od,https://api.spotify.com/v1/tracks/2ACOWPLUe4A4KuQ5ioD2od,https://api.spotify.com/v1/audio-analysis/2ACOWPLUe4A4KuQ5ioD2od,204013,4,N
Bow Wow,Let Me Hold You (feat. Omarion),spotify:track:1oNToERLIN71YCPLbRIQGQ,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,audio_features,1oNToERLIN71YCPLbRIQGQ,spotify:track:1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/audio-analysis/1oNToERLIN71YCPLbRIQGQ,248493,4,N
Kaiser Chiefs,I Predict A Riot,spotify:track:3EnyKqEJFylT6vU1KF0YyE,0.359,0.989,8,-1.735,1,0.0852,0.0169,0.0,0.132,0.285,158.878,audio_features,3EnyKqEJFylT6vU1KF0YyE,spotify:track:3EnyKqEJFylT6vU1KF0YyE,https://api.spotify.com/v1/tracks/3EnyKqEJFylT6vU1KF0YyE,https://api.spotify.com/v1/audio-analysis/3EnyKqEJFylT6vU1KF0YyE,232413,4,N
Usher,Caught Up,spotify:track:5zdUc1JRCImBYcDWgvFNpE,0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,audio_features,5zdUc1JRCImBYcDWgvFNpE,spotify:track:5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/tracks/5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/audio-analysis/5zdUc1JRCImBYcDWgvFNpE,224640,4,N
Kelly Clarkson,Because of You,spotify:track:3f3omU8n47Mqyab5nCaGyT,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.123,0.136,140.039,audio_features,3f3omU8n47Mqyab5nCaGyT,spotify:track:3f3omU8n47Mqyab5nCaGyT,https://api.spotify.com/v1/tracks/3f3omU8n47Mqyab5nCaGyT,https://api.spotify.com/v1/audio-analysis/3f3omU8n47Mqyab5nCaGyT,219493,4,N
3 Doors Down,Let Me Go,spotify:track:0nNVR2iDM3eVzEgMi78vQm,0.48,0.863,1,-4.914,0,0.0385,0.0181,0.0,0.111,0.491,91.972,audio_features,0nNVR2iDM3eVzEgMi78vQm,spotify:track:0nNVR2iDM3eVzEgMi78vQm,https://api.spotify.com/v1/tracks/0nNVR2iDM3eVzEgMi78vQm,https://api.spotify.com/v1/audio-analysis/0nNVR2iDM3eVzEgMi78vQm,243053,4,N
Nickelback,Photograph,spotify:track:3hb2ScEVkGchcAQqrPLP0R,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,audio_features,3hb2ScEVkGchcAQqrPLP0R,spotify:track:3hb2ScEVkGchcAQqrPLP0R,https://api.spotify.com/v1/tracks/3hb2ScEVkGchcAQqrPLP0R,https://api.spotify.com/v1/audio-analysis/3hb2ScEVkGchcAQqrPLP0R,258920,4,N
T-Pain,I'm Sprung,spotify:track:0DLOyyQvwPTSDKuhpzMMwA,0.728,0.327,0,-11.596,0,0.0999,0.0948,0.0,0.103,0.195,100.0,audio_features,0DLOyyQvwPTSDKuhpzMMwA,spotify:track:0DLOyyQvwPTSDKuhpzMMwA,https://api.spotify.com/v1/tracks/0DLOyyQvwPTSDKuhpzMMwA,https://api.spotify.com/v1/audio-analysis/0DLOyyQvwPTSDKuhpzMMwA,231040,4,N
Destiny's Child,Cater 2 U,spotify:track:6uYAPqxP69zfpCbsTHXgiz,0.605,0.584,11,-7.043,0,0.197,0.286,0.0,0.235,0.464,125.802,audio_features,6uYAPqxP69zfpCbsTHXgiz,spotify:track:6uYAPqxP69zfpCbsTHXgiz,https://api.spotify.com/v1/tracks/6uYAPqxP69zfpCbsTHXgiz,https://api.spotify.com/v1/audio-analysis/6uYAPqxP69zfpCbsTHXgiz,245400,4,N
The Pussycat Dolls,Stickwitu,spotify:track:4NjR63Up0uMkQBlKvlZd1l,0.655,0.54,9,-6.482,1,0.0516,0.268,0.0,0.068,0.43,79.983,audio_features,4NjR63Up0uMkQBlKvlZd1l,spotify:track:4NjR63Up0uMkQBlKvlZd1l,https://api.spotify.com/v1/tracks/4NjR63Up0uMkQBlKvlZd1l,https://api.spotify.com/v1/audio-analysis/4NjR63Up0uMkQBlKvlZd1l,207507,4,N
Ryan Cabrera,True,spotify:track:1GwVi2ceNb8dMFA3DZGnnY,0.5,0.845,1,-5.015,1,0.0369,0.00184,0.0,0.106,0.539,95.199,audio_features,1GwVi2ceNb8dMFA3DZGnnY,spotify:track:1GwVi2ceNb8dMFA3DZGnnY,https://api.spotify.com/v1/tracks/1GwVi2ceNb8dMFA3DZGnnY,https://api.spotify.com/v1/audio-analysis/1GwVi2ceNb8dMFA3DZGnnY,212045,4,N
Stereophonics,Dakota,spotify:track:3qaSqrrevBrb84xl5JlptU,0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,audio_features,3qaSqrrevBrb84xl5JlptU,spotify:track:3qaSqrrevBrb84xl5JlptU,https://api.spotify.com/v1/tracks/3qaSqrrevBrb84xl5JlptU,https://api.spotify.com/v1/audio-analysis/3qaSqrrevBrb84xl5JlptU,297427,4,N
Eminem,Like Toy Soldiers,spotify:track:6CN3e26iQSj1N5lomh0mfO,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,audio_features,6CN3e26iQSj1N5lomh0mfO,spotify:track:6CN3e26iQSj1N5lomh0mfO,https://api.spotify.com/v1/tracks/6CN3e26iQSj1N5lomh0mfO,https://api.spotify.com/v1/audio-analysis/6CN3e26iQSj1N5lomh0mfO,296880,4,N
Nelly,Over And Over,spotify:track:2b8QQqf8Vwb7bfz22ja8Fk,0.644,0.517,7,-10.02,1,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,audio_features,2b8QQqf8Vwb7bfz22ja8Fk,spotify:track:2b8QQqf8Vwb7bfz22ja8Fk,https://api.spotify.com/v1/tracks/2b8QQqf8Vwb7bfz22ja8Fk,https://api.spotify.com/v1/audio-analysis/2b8QQqf8Vwb7bfz22ja8Fk,253933,4,N
Coldplay,Speed of Sound,spotify:track:7clUVcSOtkNWa58Gw5RfD4,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,audio_features,7clUVcSOtkNWa58Gw5RfD4,spotify:track:7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/tracks/7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/audio-analysis/7clUVcSOtkNWa58Gw5RfD4,287907,4,N
KT Tunstall,Suddenly I See,spotify:track:5p9XWUdvbUzmPCukOmwoU3,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,audio_features,5p9XWUdvbUzmPCukOmwoU3,spotify:track:5p9XWUdvbUzmPCukOmwoU3,https://api.spotify.com/v1/tracks/5p9XWUdvbUzmPCukOmwoU3,https://api.spotify.com/v1/audio-analysis/5p9XWUdvbUzmPCukOmwoU3,201707,4,N
Destiny's Child,Girl,spotify:track:7H6ev70Weq6DdpZyyTmUXk,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,audio_features,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,271333,4,N
Kelly Clarkson,Since U Been Gone,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,audio_features,3xrn9i8zhNZsTtcoWgQEAd,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/audio-analysis/3xrn9i8zhNZsTtcoWgQEAd,188960,4,N
U2,Sometimes You Can't Make It On Your Own,spotify:track:6fzcnVO0X2cpYjsHk19GJo,0.53,0.597,2,-5.652,1,0.0247,0.00275,0.473,0.105,0.346,96.0,audio_features,6fzcnVO0X2cpYjsHk19GJo,spotify:track:6fzcnVO0X2cpYjsHk19GJo,https://api.spotify.com/v1/tracks/6fzcnVO0X2cpYjsHk19GJo,https://api.spotify.com/v1/audio-analysis/6fzcnVO0X2cpYjsHk19GJo,305080,4,N
The All-American Rejects,Dirty Little Secret,spotify:track:5lDriBxJd22IhOH9zTcFrV,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,audio_features,5lDriBxJd22IhOH9zTcFrV,spotify:track:5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/audio-analysis/5lDriBxJd22IhOH9zTcFrV,193653,4,N
Toby Keith,As Good As I Once Was,spotify:track:7G6l2FtQyRhQgYgut2I6i8,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075,audio_features,7G6l2FtQyRhQgYgut2I6i8,spotify:track:7G6l2FtQyRhQgYgut2I6i8,https://api.spotify.com/v1/tracks/7G6l2FtQyRhQgYgut2I6i8,https://api.spotify.com/v1/audio-analysis/7G6l2FtQyRhQgYgut2I6i8,227840,4,N
Gwen Stefani,Cool,spotify:track:66ZcOcouenzZEnzTJvoFmH,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,audio_features,66ZcOcouenzZEnzTJvoFmH,spotify:track:66ZcOcouenzZEnzTJvoFmH,https://api.spotify.com/v1/tracks/66ZcOcouenzZEnzTJvoFmH,https://api.spotify.com/v1/audio-analysis/66ZcOcouenzZEnzTJvoFmH,246467,4,N
Foo Fighters,Best of You,spotify:track:1sn6iOK93jnp0Hn5BnNOXy,0.377,0.942,1,-4.543,0,0.07,0.00092,8.88e-05,0.126,0.348,129.955,audio_features,1sn6iOK93jnp0Hn5BnNOXy,spotify:track:1sn6iOK93jnp0Hn5BnNOXy,https://api.spotify.com/v1/tracks/1sn6iOK93jnp0Hn5BnNOXy,https://api.spotify.com/v1/audio-analysis/1sn6iOK93jnp0Hn5BnNOXy,254973,4,N
Shakira,Hips Don't Lie (feat. Wyclef Jean),spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4,N
Sean Paul,Temperature,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,audio_features,0k2GOhqsrxDTAbFFSdNJjT,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573,4,N
Justin Timberlake,SexyBack (feat. Timbaland),spotify:track:0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4,N
Beyoncé,Irreplaceable,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,audio_features,6RX5iL93VZ5fKmyvNXvF1r,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,227853,4,N
Amy Winehouse,Rehab,spotify:track:3N4DI1vuTSX1tz7fa2NQZw,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,audio_features,3N4DI1vuTSX1tz7fa2NQZw,spotify:track:3N4DI1vuTSX1tz7fa2NQZw,https://api.spotify.com/v1/tracks/3N4DI1vuTSX1tz7fa2NQZw,https://api.spotify.com/v1/audio-analysis/3N4DI1vuTSX1tz7fa2NQZw,214947,4,N
Rihanna,SOS,spotify:track:1mwQXyIggbQUtc5ytBlUmV,0.671,0.943,4,-6.202,1,0.0765,0.0454,0.0,0.137,0.591,137.005,audio_features,1mwQXyIggbQUtc5ytBlUmV,spotify:track:1mwQXyIggbQUtc5ytBlUmV,https://api.spotify.com/v1/tracks/1mwQXyIggbQUtc5ytBlUmV,https://api.spotify.com/v1/audio-analysis/1mwQXyIggbQUtc5ytBlUmV,288787,4,N
Gnarls Barkley,Crazy,spotify:track:2N5zMZX7YeL1tico8oQxa9,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,audio_features,2N5zMZX7YeL1tico8oQxa9,spotify:track:2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/audio-analysis/2N5zMZX7YeL1tico8oQxa9,182066,4,N
Busta Rhymes,Touch It,spotify:track:3HVJbdz0V402U5YggQK4Ao,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,audio_features,3HVJbdz0V402U5YggQK4Ao,spotify:track:3HVJbdz0V402U5YggQK4Ao,https://api.spotify.com/v1/tracks/3HVJbdz0V402U5YggQK4Ao,https://api.spotify.com/v1/audio-analysis/3HVJbdz0V402U5YggQK4Ao,214960,5,N
Nelly Furtado,Maneater,spotify:track:4wH4dJgrsxONID6KS2tDQM,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,audio_features,4wH4dJgrsxONID6KS2tDQM,spotify:track:4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/audio-analysis/4wH4dJgrsxONID6KS2tDQM,258893,4,N
Bob Sinclar,Rock This Party - Everybody Dance Now,spotify:track:0Qn0i8df7Q76ej3RAXAtI2,0.893,0.823,5,-3.708,0,0.122,0.0714,0.0,0.0509,0.902,128.009,audio_features,0Qn0i8df7Q76ej3RAXAtI2,spotify:track:0Qn0i8df7Q76ej3RAXAtI2,https://api.spotify.com/v1/tracks/0Qn0i8df7Q76ej3RAXAtI2,https://api.spotify.com/v1/audio-analysis/0Qn0i8df7Q76ej3RAXAtI2,245467,4,N
Diddy,Come to Me (feat. Nicole Scherzinger),spotify:track:6yuvC80FcnVJNvC0DbXN9e,0.819,0.485,6,-6.45,0,0.0756,0.0176,0.0,0.658,0.386,96.998,audio_features,6yuvC80FcnVJNvC0DbXN9e,spotify:track:6yuvC80FcnVJNvC0DbXN9e,https://api.spotify.com/v1/tracks/6yuvC80FcnVJNvC0DbXN9e,https://api.spotify.com/v1/audio-analysis/6yuvC80FcnVJNvC0DbXN9e,276787,4,N
Madonna,Sorry,spotify:track:5dW0cgZ9uV1W3PXtuTS5uP,0.65,0.783,0,-8.061,1,0.0342,0.000577,0.815,0.2,0.507,124.008,audio_features,5dW0cgZ9uV1W3PXtuTS5uP,spotify:track:5dW0cgZ9uV1W3PXtuTS5uP,https://api.spotify.com/v1/tracks/5dW0cgZ9uV1W3PXtuTS5uP,https://api.spotify.com/v1/audio-analysis/5dW0cgZ9uV1W3PXtuTS5uP,161629,4,N
Chamillionaire,Ridin',spotify:track:3kZoay4ANo86ehb6s4RwS9,0.787,0.799,8,-4.68,0,0.0993,0.189,0.0,0.3,0.835,143.052,audio_features,3kZoay4ANo86ehb6s4RwS9,spotify:track:3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/tracks/3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/audio-analysis/3kZoay4ANo86ehb6s4RwS9,303053,4,N
Black Eyed Peas,Pump It,spotify:track:6btyEL6NwUa97Nex9cZFvo,0.649,0.931,1,-3.15,0,0.181,0.0093,0.0,0.751,0.744,153.645,audio_features,6btyEL6NwUa97Nex9cZFvo,spotify:track:6btyEL6NwUa97Nex9cZFvo,https://api.spotify.com/v1/tracks/6btyEL6NwUa97Nex9cZFvo,https://api.spotify.com/v1/audio-analysis/6btyEL6NwUa97Nex9cZFvo,213067,4,N
Nelly Furtado,Promiscuous,spotify:track:2gam98EZKrF9XuOkU13ApN,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,audio_features,2gam98EZKrF9XuOkU13ApN,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4,N
Fedde Le Grand,Put Your Hands Up for Detroit - Radio Edit,spotify:track:6HoJfRaiq2P07yYGBziigP,0.806,0.781,7,-6.209,1,0.148,0.0108,0.0116,0.109,0.672,128.05,audio_features,6HoJfRaiq2P07yYGBziigP,spotify:track:6HoJfRaiq2P07yYGBziigP,https://api.spotify.com/v1/tracks/6HoJfRaiq2P07yYGBziigP,https://api.spotify.com/v1/audio-analysis/6HoJfRaiq2P07yYGBziigP,143000,4,N
Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,spotify:track:6k8uthjEbttfWXcGaNTQGD,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,audio_features,6k8uthjEbttfWXcGaNTQGD,spotify:track:6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/tracks/6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/audio-analysis/6k8uthjEbttfWXcGaNTQGD,243880,4,N
The Pussycat Dolls,Buttons,spotify:track:3BxWKCI06eQ5Od8TY2JBeA,0.57,0.821,2,-4.38,1,0.267,0.178,0.0,0.289,0.408,210.857,audio_features,3BxWKCI06eQ5Od8TY2JBeA,spotify:track:3BxWKCI06eQ5Od8TY2JBeA,https://api.spotify.com/v1/tracks/3BxWKCI06eQ5Od8TY2JBeA,https://api.spotify.com/v1/audio-analysis/3BxWKCI06eQ5Od8TY2JBeA,225560,4,N
Ciara,Get Up (feat. Chamillionaire),spotify:track:3rKCDtV8UcF0RytSiXxypc,0.964,0.595,1,-6.887,0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,audio_features,3rKCDtV8UcF0RytSiXxypc,spotify:track:3rKCDtV8UcF0RytSiXxypc,https://api.spotify.com/v1/tracks/3rKCDtV8UcF0RytSiXxypc,https://api.spotify.com/v1/audio-analysis/3rKCDtV8UcF0RytSiXxypc,261880,4,N
Eminem,Shake That,spotify:track:0fGh0trRN1xz3s41r7V5ce,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005,audio_features,0fGh0trRN1xz3s41r7V5ce,spotify:track:0fGh0trRN1xz3s41r7V5ce,https://api.spotify.com/v1/tracks/0fGh0trRN1xz3s41r7V5ce,https://api.spotify.com/v1/audio-analysis/0fGh0trRN1xz3s41r7V5ce,274440,4,N
Cherish,Do It To It,spotify:track:6MBEjJlXQYXr8dfxDvZuoA,0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,audio_features,6MBEjJlXQYXr8dfxDvZuoA,spotify:track:6MBEjJlXQYXr8dfxDvZuoA,https://api.spotify.com/v1/tracks/6MBEjJlXQYXr8dfxDvZuoA,https://api.spotify.com/v1/audio-analysis/6MBEjJlXQYXr8dfxDvZuoA,226293,4,N
Muse,Supermassive Black Hole,spotify:track:3lPr8ghNDBLc2uZovNyLs9,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440,4,N
Chris Brown,Gimme That,spotify:track:53ETzLQQKFCzykRbqWb1ph,0.678,0.572,11,-7.033,0,0.0466,0.00374,6.59e-05,0.118,0.444,87.165,audio_features,53ETzLQQKFCzykRbqWb1ph,spotify:track:53ETzLQQKFCzykRbqWb1ph,https://api.spotify.com/v1/tracks/53ETzLQQKFCzykRbqWb1ph,https://api.spotify.com/v1/audio-analysis/53ETzLQQKFCzykRbqWb1ph,186827,4,N
Infernal,From Paris to Berlin,spotify:track:5ClXLJW6OLZuTLCwhmX9h9,0.741,0.869,9,-6.534,0,0.0816,0.096,0.0,0.0396,0.839,126.069,audio_features,5ClXLJW6OLZuTLCwhmX9h9,spotify:track:5ClXLJW6OLZuTLCwhmX9h9,https://api.spotify.com/v1/tracks/5ClXLJW6OLZuTLCwhmX9h9,https://api.spotify.com/v1/audio-analysis/5ClXLJW6OLZuTLCwhmX9h9,209667,4,N
Cassie,Me & U,spotify:track:7k6IzwMGpxnRghE7YosnXT,0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,audio_features,7k6IzwMGpxnRghE7YosnXT,spotify:track:7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT,192213,4,N
E-40,U and Dat (feat. T. Pain & Kandi Girl),spotify:track:7g7M96UGiA7OR79H86gV4m,0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992,audio_features,7g7M96UGiA7OR79H86gV4m,spotify:track:7g7M96UGiA7OR79H86gV4m,https://api.spotify.com/v1/tracks/7g7M96UGiA7OR79H86gV4m,https://api.spotify.com/v1/audio-analysis/7g7M96UGiA7OR79H86gV4m,202720,4,N
The Pussycat Dolls,Beep,spotify:track:5TXNLJ2EENAt3Tf9MX4kT2,0.935,0.745,7,-6.391,1,0.0431,0.00914,0.0,0.116,0.518,103.691,audio_features,5TXNLJ2EENAt3Tf9MX4kT2,spotify:track:5TXNLJ2EENAt3Tf9MX4kT2,https://api.spotify.com/v1/tracks/5TXNLJ2EENAt3Tf9MX4kT2,https://api.spotify.com/v1/audio-analysis/5TXNLJ2EENAt3Tf9MX4kT2,229360,4,N
Lil Jon,Snap Yo Fingers,spotify:track:6o3s08kk2fQI37vxGZDrJ1,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038,audio_features,6o3s08kk2fQI37vxGZDrJ1,spotify:track:6o3s08kk2fQI37vxGZDrJ1,https://api.spotify.com/v1/tracks/6o3s08kk2fQI37vxGZDrJ1,https://api.spotify.com/v1/audio-analysis/6o3s08kk2fQI37vxGZDrJ1,274387,4,N
Armand Van Helden,My My My - Radio Edit,spotify:track:653rxW1E7V52QWh6a7oIdS,0.652,0.733,7,-8.207,1,0.246,0.00672,0.00867,0.0392,0.744,127.533,audio_features,653rxW1E7V52QWh6a7oIdS,spotify:track:653rxW1E7V52QWh6a7oIdS,https://api.spotify.com/v1/tracks/653rxW1E7V52QWh6a7oIdS,https://api.spotify.com/v1/audio-analysis/653rxW1E7V52QWh6a7oIdS,182267,4,N
The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",spotify:track:4GIsskMpViPkt0uzPJTJSp,0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-06,0.282,0.645,106.328,audio_features,4GIsskMpViPkt0uzPJTJSp,spotify:track:4GIsskMpViPkt0uzPJTJSp,https://api.spotify.com/v1/tracks/4GIsskMpViPkt0uzPJTJSp,https://api.spotify.com/v1/audio-analysis/4GIsskMpViPkt0uzPJTJSp,286187,4,N
Yung Joc,It's Goin' Down (feat. Nitti),spotify:track:05Sgj1Hx03ZXc57gsV1kfX,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,audio_features,05Sgj1Hx03ZXc57gsV1kfX,spotify:track:05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/audio-analysis/05Sgj1Hx03ZXc57gsV1kfX,241840,4,N
Shayne Ward,No Promises,spotify:track:2GdGb6bdMYoq7EHkmWvb5D,0.496,0.507,4,-6.073,1,0.0263,0.539,0.0,0.115,0.203,79.808,audio_features,2GdGb6bdMYoq7EHkmWvb5D,spotify:track:2GdGb6bdMYoq7EHkmWvb5D,https://api.spotify.com/v1/tracks/2GdGb6bdMYoq7EHkmWvb5D,https://api.spotify.com/v1/audio-analysis/2GdGb6bdMYoq7EHkmWvb5D,222160,4,N
Justin Timberlake,My Love (feat. T.I.),spotify:track:4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,audio_features,4NeOWqHmlrGRuBvsLJC9rL,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160,4,N
Nickelback,Savin' Me,spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007,audio_features,4Gd9PUEuOTOJtbgd4YxLXM,spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,https://api.spotify.com/v1/tracks/4Gd9PUEuOTOJtbgd4YxLXM,https://api.spotify.com/v1/audio-analysis/4Gd9PUEuOTOJtbgd4YxLXM,219320,4,N
Nelly,Grillz,spotify:track:0l7DPAKQVayEz9FXC9di2e,0.863,0.515,4,-7.243,0,0.243,0.0423,0.0,0.301,0.844,82.985,audio_features,0l7DPAKQVayEz9FXC9di2e,spotify:track:0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/tracks/0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/audio-analysis/0l7DPAKQVayEz9FXC9di2e,271160,4,N
Take That,Patience,spotify:track:0v0EZLRftWKqvFfwurjw02,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788,audio_features,0v0EZLRftWKqvFfwurjw02,spotify:track:0v0EZLRftWKqvFfwurjw02,https://api.spotify.com/v1/tracks/0v0EZLRftWKqvFfwurjw02,https://api.spotify.com/v1/audio-analysis/0v0EZLRftWKqvFfwurjw02,202067,4,N
Fergie,London Bridge,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,0.77,0.609,1,-5.894,1,0.345,0.214,0.0,0.166,0.631,90.952,audio_features,7jRoWfRlLnGYEIEn4t4kbq,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,https://api.spotify.com/v1/audio-analysis/7jRoWfRlLnGYEIEn4t4kbq,241307,4,N
